Date,DAX Notional Value,Amsterdam Index Notional Value,CAC40 Notional Value,PSI-20 Notional Value,IBEX-35 Notional Value,FTSE/Athens Notional Value,BEL-20 Notional Value,FTSE/MIB Notional Value,Gold Notional Value,Silver Notional Value
2015-03-10,8338205.041022871,559263.990813543,5679036.76576088,6238743.04069107,14487448.153679023,285846.9819534292,4360608.430393368,27725226.059211574,1069436.3981531602,71063.33393583918
2015-03-11,8544814.790997878,569567.1361628298,5809255.23597589,6372438.416495543,14628683.665777335,279323.50311216834,4421807.867418919,28318106.56993958,1060771.0226315332,69843.51881415823
2015-03-12,8534683.314641835,569046.1906114614,5798791.251762184,6426365.963038524,14601364.871887896,276358.28545704973,4415866.174503816,28289578.84662003,1062061.6104751797,70517.14806045966
2015-03-13,8611031.22575344,570030.1988751574,5824951.21229645,6451082.755204056,14619002.733962147,270427.8501468126,4430126.237500061,28180429.296527848,1062522.5347050535,70444.32327707572
2015-03-16,8804976.630283395,576628.8425258243,5883665.790384468,6503886.8111940585,14747905.004158916,267759.15425720596,4480630.6272784285,28444620.821182795,1063167.8286268767,71008.71534830124
2015-03-17,8673991.114537418,572634.9266319996,5847623.178092813,6482540.4906874625,14622981.199091677,273393.0678019312,4439632.946164224,28168025.938562825,1058558.5863281388,70831.20493880288
2015-03-18,8626319.916805761,574898.0764231071,5851698.176823192,6559494.816143888,14645662.830513624,260925.6314852307,4430126.237500061,27976483.866238683,1061416.3165533566,70662.79762722753
2015-03-19,8632098.243803538,574085.6636775812,5857519.603580875,6599694.836904706,14720378.79284475,253207.6947177495,4437850.438289694,28237333.92525906,1077733.0342908883,73270.83518216481
2015-03-20,8731774.384515185,578031.6684415635,5918062.441860781,6731780.6194045395,15158801.38609489,266862.50592175475,4475283.103654836,28747692.736385886,1092206.0551089253,76770.97633355534
2015-03-23,8602845.463377293,576174.7250232189,5885462.452017754,6763940.636013195,15178948.011652034,272502.53663645254,4458052.194201041,28605296.32735544,1095155.9701801175,76793.73407836282
2015-03-24,8703243.894963663,578321.8158506798,5927958.867348842,6819072.093056603,15402028.527754964,282595.2231785434,4474688.934363326,28939234.808710027,1098566.8094811838,77207.92503385898
2015-03-25,8613679.826498125,570139.6589135991,5848787.46344435,6762792.063991457,15249794.754505295,282595.2231785434,4450327.993411408,28711148.52521878,1103730.460759591,77285.2785655407
2015-03-26,8577926.428199382,563872.4748766863,5831323.1831713,6693877.7426871965,15199628.322654398,272205.6929146263,4400417.772924551,28350746.994398355,1110922.6893259443,77913.20723448653
2015-03-27,8587316.20957077,563234.1505766304,5862176.744987021,6763940.636013195,15172810.629031977,271908.8491928002,4414677.835920796,28485582.53215285,1106312.2863987947,77590.14248452165
2015-03-30,8753081.965319486,573505.3688593486,5920391.012563854,6757049.203882769,15339854.173386563,271018.31802732154,4475877.272946347,28847244.208185934,1092481.0776173463,75792.81042485792
2015-03-31,8675074.550849501,567586.3617133754,5863341.030338558,6707660.606948048,15330514.678095171,274580.44268923596,4430126.237500061,28753993.46244918,1090913.5406221154,75446.99463616312
2015-04-01,8692770.677280193,568108.6270497848,5893030.306802743,6767386.352078408,15386551.649843516,271018.31802732154,4449139.654828387,28960657.277325228,1113965.555257863,77553.74082255378
2015-04-02,8653044.679170478,570487.8358045388,5908166.016372719,6784614.9324044725,15455930.757722417,270424.6305836691,4484195.643027489,28920332.630520146,1107326.575042768,75924.76644949145
2015-04-03,8653044.679170478,570487.8358045388,5908166.016372719,6784614.9324044725,15455930.757722417,270424.6305836691,4484195.643027489,28920332.630520146,1107326.575042768,75924.76644949145
2015-04-06,8653044.679170478,570487.8358045388,5908166.016372719,6784614.9324044725,15455930.757722417,270424.6305836691,4484195.643027489,28920332.630520146,1123647.401404877,77785.80141759897
2015-04-07,8765722.055627123,582906.1449147179,5995487.417737968,6856974.969773946,15582013.944156192,277548.87990749796,4562031.820215326,29392887.08526721,1116270.7567214377,76557.24532618324
2015-04-08,8716967.421583382,576464.8724323353,5982098.136195296,6981020.748121616,15487551.620351842,272502.53663645254,4552525.111551163,29247970.38581144,1109355.1523307133,74805.41534397936
2015-04-09,8801475.453925865,581745.5552782526,6065926.681505935,7123443.678817089,15584015.264575776,273986.75524558354,4600652.824163489,29505040.009193845,1100595.3867691294,73549.55800608774
2015-04-10,8960740.591802083,587699.3801133197,6102019.527403571,7101620.8104040725,15606563.47463642,273986.75524558354,4641056.335986183,29598290.754930597,1110738.2732088582,74486.90080176046
2015-04-13,8943044.465371393,589753.6237698634,6117155.236973547,7110809.386577974,15803359.982562153,273986.75524558354,4637491.320237122,29782271.955978785,1105851.2461060798,74077.3821046219
2015-04-14,8856008.414967382,586620.031751407,6077569.535021301,7022369.3409041725,15596156.608454583,271612.00547097396,4621448.749366346,29449593.619836856,1099857.7223007856,73490.40530538994
2015-04-15,8862509.032839881,588201.8494740963,6117030.447788665,7088986.518164958,15693866.824075693,260294.83857635004,4628683.894179444,29796133.553318035,1107879.8233940257,74027.32981941606
2015-04-16,8692770.677280193,584745.2848208123,6082281.285799494,6912106.426817356,15464983.990223503,261783.9394835374,4578037.880487758,29298376.194317795,1104652.541345021,74059.18127363795
2015-04-17,8459470.72474496,574258.419177798,5985690.394846544,6752454.915795818,15135178.550099643,256423.1762176629,4488804.427792883,28586394.149165556,1109170.7362136275,73808.91984760883
2015-04-20,8608262.644937709,580890.3364447769,6040464.497643034,6783466.360382735,15170782.546476651,256125.35603622542,4537641.655281294,28915292.04966951,1100503.1787105864,72270.94962946618
2015-04-21,8655572.697232006,584745.2848208123,6055777.687672161,6819072.093056603,15234896.509877352,246297.29004878888,4540053.370218993,28835902.901272006,1109170.7362136275,72812.4243512383
2015-04-22,8600678.590753127,587030.1326424746,6076980.5661740275,6757049.203882769,15187781.447002515,254040.61476616314,4505083.503622353,28922852.920945466,1094417.4468467492,71852.33051683565
2015-04-23,8486195.487109678,584663.2646425988,6038108.622253938,6723740.615252376,15212142.076102573,260592.65875778752,4495436.643871556,28770375.350213744,1101333.0512374735,72002.48737245312
2015-04-24,8541811.884463279,586795.7892761503,6064612.220381272,6785763.50442621,15319087.914844036,273398.92655959877,4512318.648435451,29037526.135297418,1083623.1730266195,71124.5746765858
2015-04-27,8714439.403521854,593017.6056520615,6146478.89015237,6908660.710752143,15505138.873355465,285609.5539985351,4565376.377064836,29501259.573555868,1109542.3176997963,74572.54267382628
2015-04-28,8544701.047962166,584159.4264050014,6039286.559948486,6868460.689991323,15430316.941119574,290374.67690153467,4514730.36337315,29234108.788472194,1119411.8852443867,75468.65045147322
2015-04-29,8286482.060249024,569512.9660097301,5880264.971184483,6768534.924100146,15177742.726219524,289779.0365386597,4395350.473957034,28562451.39012504,1115906.8051818218,75828.00331662098
2015-04-30,8298761.0051192995,568399.8350196895,5904412.69392272,6865014.97392611,15197820.167785505,296926.72089315904,4374850.896986589,28567491.970975675,1090633.3331517493,73344.37465370104
2015-05-01,8298761.0051192995,568399.8350196895,5904412.69392272,6865014.97392611,15197820.167785505,296926.72089315904,4374850.896986589,28567491.970975675,1083346.456179575,73285.24063791725
2015-05-04,8416855.56313636,572207.91472246,5937983.918217343,6990209.324295517,15267288.1156038,295437.61998597166,4385703.614206236,28795578.25446692,1094691.846908403,74681.71316450408
2015-05-05,8200168.300719736,562189.7358120944,5819012.211067977,6834003.529339193,14814474.883485695,281737.89163984795,4306117.021262158,28023109.23910706,1100595.1396453546,75313.99225634633
2015-05-06,8213169.536464733,557034.1817529589,5827846.743777089,6806437.800817489,14890233.762994668,293948.51907878433,4308528.736199858,28130221.58218306,1097920.2101239234,74981.93201386803
2015-05-07,8255784.698073336,558030.1410598374,5817834.27337343,6766237.78005667,14940025.8180783,305563.5061548457,4292309.953243829,28285219.443340097,1090633.3331517493,74017.59267954747
2015-05-08,8451164.379685657,572266.5005640411,5961542.672108307,6902917.850643454,15226597.834030079,303180.94470334594,4382483.974764408,28906471.0331809,1096813.342735745,74790.88365518188
2015-05-11,8431662.526068162,575430.1360094197,5920314.85279912,6843192.105513095,15254037.004170254,292757.2383530344,4440570.129038896,28951836.260836616,1091371.2447438682,74135.86071111509
2015-05-12,8293343.823558884,570977.6120492573,5858473.123835341,6976426.460034666,15156326.788549144,296033.2603488466,4420673.480802877,28682165.185327627,1100041.7059512653,75100.20004543566
2015-05-13,8195834.5554714035,568983.647504303,5842427.397081075,7032706.489099812,15132190.375013454,298705.5766408623,4405548.691283228,28762814.478937794,1123839.3547971002,78270.69304553673
2015-05-14,8369545.510842063,575200.125203278,5923844.603204573,7038449.3492085,15268963.38504902,295736.3363164004,4432168.32083781,29181182.689540524,1130296.0812281407,79371.49549320452
2015-05-15,8261563.025071112,575434.7092673903,5884621.715583034,6991357.896317255,15124815.359766439,288016.31147279957,4430353.346095452,29147158.768798735,1130388.3201771555,79808.17745591572
2015-05-18,8378935.29221345,574320.434962857,5911364.59350681,6956900.735665125,15172954.095651506,292767.09599193855,4445478.1356151,29195044.28687977,1132509.8160044975,80567.8221202154
2015-05-19,8583343.609759798,584935.3638639371,6036164.690484435,6989060.752273779,15404797.756780421,301080.96890043176,4513237.192663126,29869221.975652244,1113231.875660391,77556.53608568612
2015-05-20,8569981.228577439,588278.186777537,6064096.14076038,6950009.303534699,15495845.672284491,300487.12083553936,4526123.513333866,29953651.704900388,1115076.6546406883,77747.58444437226
2015-05-21,8576481.846449938,588278.186777537,6078359.008986394,6969535.0279042395,15512472.979386855,300487.12083553936,4538041.847475349,29932229.236285187,1110925.9019350193,77834.01108282553
2015-05-22,8542173.02990064,588688.7088897334,6076576.150458142,6978723.604078141,15458568.322490484,300487.12083553936,4551956.653833426,29949871.26926241,1110833.6629860043,77465.56067678795
2015-05-25,8542173.02990064,587809.0186493123,6046861.841653946,6851232.109665258,15124681.26858013,289500.93163503055,4524127.041117272,29392887.08526721,1110833.6629860043,77465.56067678795
2015-05-26,8393742.255145252,582179.001110618,6015364.674321498,6719146.327165425,15024246.970034404,294251.71615416947,4486145.669675532,29367684.18101403,1095056.8725897747,76064.95059821731
2015-05-27,8508947.649663424,590624.0274186597,6130061.906305695,6806437.800817489,15304497.549421007,304050.2092248936,4542276.788540851,30046902.45063714,1093857.4674719323,75614.7545015339
2015-05-28,8431662.526068162,589075.7725955186,6081924.726042897,6813329.232947915,15208890.533582421,299893.272770647,4533201.914829061,29918367.63894594,1096164.0157754747,75728.44038453476
2015-05-29,8243866.898640422,578836.1781970182,5924438.889380657,6707660.606948048,14980935.516856475,295439.4122839542,4478752.672558327,29642395.837373655,1097363.4208933169,75869.41087945584
2015-06-01,8263368.752257918,577194.0897482324,5950587.48112835,6705363.462904573,15045433.377471285,295439.4122839542,4470887.78200811,29561746.543763492,1096348.5396397582,75778.46217305514
2015-06-02,8185361.337787934,570930.6952364348,5928004.606437161,6753603.487817556,15096924.393014088,287719.3874403534,4464232.874619464,29716744.404920526,1101699.7317039764,76319.60697613926
2015-06-03,8248922.934763476,571857.3022896782,5963661.777002196,6819072.093056603,15069301.608634356,300190.1968030932,4503557.3273705505,29804954.569806647,1093027.1100826573,74868.97510904823
2015-06-04,8207030.064029596,569218.2315684153,5910176.021154643,6745563.483665392,14916169.473869044,295142.48825150804,4467257.832523394,29445813.18419888,1083985.4407327713,73163.68686403529
2015-06-05,8100131.014570729,562204.1680514584,5828758.815031145,6667460.5861872295,14829546.567513185,282671.67888876825,4412518.194293883,28782976.802340332,1077434.8435507107,72627.08949627122
2015-06-08,8007316.637168942,557230.9858922784,5768141.625070584,6489431.92281789,14632566.614824707,273170.10985049035,4382559.011213362,28561191.24491238,1082416.9878863622,72536.14078987054
2015-06-09,7935448.695134095,556550.6921063529,5759821.61860541,6488283.350796152,14631627.976520542,274357.8059802751,4368039.213274499,28427615.852370545,1086199.7271041716,72527.04591923047
2015-06-10,8144913.048803497,564761.1343502821,5862633.127067928,6641043.4296872625,14872321.655945878,272279.3377531518,4433378.303999381,29086671.79859111,1094318.7771326408,72540.68822519056
2015-06-11,8175971.556416547,568631.7714081346,5906016.017922055,6717997.755143687,14927835.40707796,295439.4122839542,4443058.169291956,29187483.415603817,1088598.537339856,72545.2356605106
2015-06-12,8084962.906201565,560362.6831481772,5824004.525622473,6616923.417230772,14781273.740441808,276733.1982398446,4394658.842829081,28862365.95073784,1087583.6560862972,71931.33189230594
2015-06-15,7948449.930879093,554732.6656094828,5722975.875688206,6463014.766317923,14532400.498651601,262183.9206499815,4323269.8362963395,28210870.875793226,1093580.6816755072,73104.57020487485
2015-06-16,7982036.456553669,557489.0283628019,5749718.753611983,6466460.482383136,14562571.015571212,252385.42757925738,4345654.52478542,28135262.163033694,1089152.108932706,72567.97283711078
2015-06-17,7925730.886251955,553263.4035557568,5691983.482483581,6408929.695173321,14468262.57158102,244944.8194548689,4316627.028739311,28102385.002753295,1085369.3697148967,72486.11900135015
2015-06-18,8022460.968565154,554789.3236249675,5709839.751904736,6404327.232196537,14573349.123455806,248813.93567955092,4336579.651073631,28237687.162368786,1108527.1146824618,73431.98554791733
2015-06-19,7975900.593123353,557606.4068296643,5722339.140499545,6457255.556429566,14676414.780102229,252087.80325428184,4342629.56688149,28586690.863806866,1108527.1146824618,73231.89839383581
2015-06-22,8281610.965210215,574215.4598906888,5942566.46336046,6597630.677221512,15267324.544875061,272028.63302764297,4452060.444014051,29681753.202377077,1092104.4907612402,73381.96375939695
2015-06-23,8333224.404653452,579790.9370666512,6014586.7500257855,6804741.511176844,15282952.801307721,283933.60602666455,4530999.745475001,29814526.349663302,1085184.8458506132,71540.25245478297
